order,type,document_number,pracel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc,type_of_usage
3615,โฉนด,975,387,1712.0,05C041,0.0,1.0,44.3,0.0,0.0,0.0,0.0,0.0,unknown
3616,โฉนด,18877,1600,4084.0,05C042,0.0,0.0,90.3,0.0,90.3,0.0,0.0,0.0,living
3617,โฉนด,127931,2769,13308.0,05C042/001,0.0,0.0,29.7,0.0,29.7,0.0,0.0,0.0,living
3618,โฉนด,18876,1599,4083.0,05C043,0.0,1.0,17.0,0.0,117.0,0.0,0.0,0.0,living
3619,โฉนด,18875,1598,4082.0,05C044,0.0,1.0,14.0,0.0,114.0,0.0,0.0,0.0,living
3620,โฉนด,18874,1597,4081.0,05C045,0.0,1.0,9.0,0.0,109.0,0.0,0.0,0.0,living
3621,โฉนด,18873,1596,5.0,05C046,0.0,1.0,3.5,0.0,0.0,0.0,103.5,0.0,wasteland
3622,โฉนด,18885,1608,4092.0,05C047,0.0,1.0,2.0,0.0,102.0,0.0,0.0,0.0,living
3623,โฉนด,18887,1610,4094.0,05C048,0.0,1.0,2.0,0.0,102.0,0.0,0.0,0.0,living
3624,โฉนด,18888,1611,4095.0,05C049,0.0,1.0,5.0,0.0,105.0,0.0,0.0,0.0,living
3625,โฉนด,18899,1612,4096.0,05C050,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3626,โฉนด,121546,1794,6476.0,05C051/001,0.0,0.0,92.1,92.1,0.0,0.0,0.0,0.0,agriculture
3627,โฉนด,121547,1795,12074.0,05C051/002,0.0,1.0,14.6,0.0,0.0,0.0,114.6,0.0,wasteland
3628,โฉนด,121548,1796,12075.0,05C051/003,0.0,3.0,55.6,0.0,355.6,0.0,0.0,0.0,living
3629,โฉนด,121545,115,12072.0,05C051/004,0.0,1.0,48.6,148.6,0.0,0.0,0.0,0.0,agriculture
3630,โฉนด,121544,114,12071.0,05C051/005,0.0,1.0,65.4,165.4,0.0,0.0,0.0,0.0,agriculture
3631,โฉนด,121543,1793,12070.0,05C051/006,0.0,0.0,83.1,83.1,0.0,0.0,0.0,0.0,agriculture
3632,โฉนด,121542,1792,12069.0,05C051/007,0.0,1.0,64.3,0.0,0.0,0.0,164.3,0.0,wasteland
3633,โฉนด,121541,1791,12068.0,05C051/008,0.0,1.0,21.8,0.0,0.0,0.0,121.8,0.0,wasteland
3634,โฉนด,125075,2145,12276.0,05C051/009,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3635,โฉนด,125076,2146,12277.0,05C051/010,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3636,โฉนด,125077,2754,12278.0,05C051/011,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3637,โฉนด,125078,2755,12279.0,05C051/012,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
3638,โฉนด,125074,2753,12275.0,05C051/013,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,agriculture
3639,โฉนด,122660,2752,12168.0,05C051/014,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,agriculture
3640,โฉนด,122659,2751,12167.0,05C051/015,0.0,0.0,82.0,0.0,82.0,0.0,0.0,0.0,living
3641,โฉนด,131244,2164,13521.0,05C051/016,0.0,0.0,83.1,83.1,0.0,0.0,0.0,0.0,agriculture
3642,โฉนด,10408,1995,1494.0,05C052,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3643,โฉนด,10409,1996,1495.0,05C053,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3644,โฉนด,8666,1614,1330.0,05C054,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3645,โฉนด,8665,-,-,05C055,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3646,โฉนด,10494,1616,1499.0,05C056,0.0,1.0,0.0,91.3,0.0,8.75,0.0,0.0,agriculture
3647,โฉนด,10493,1617,1498.0,05C057,0.0,0.0,81.0,0.0,81.0,0.0,0.0,0.0,living
3648,โฉนด,10492,1618,1497.0,05C058,0.0,0.0,81.0,0.0,81.0,0.0,0.0,0.0,living
3649,โฉนด,8888,2001,1350.0,05C059,0.0,1.0,8.0,108.0,0.0,0.0,0.0,0.0,agriculture
3650,โฉนด,8889,2000,1351.0,05C060,0.0,1.0,5.0,0.0,0.0,0.0,105.0,0.0,wasteland
3651,โฉนด,8890,1999,1352.0,05C061,0.0,1.0,2.0,0.0,102.0,0.0,0.0,0.0,living
3652,โฉนด,8891,1998,1353.0,05C062,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3653,โฉนด,8892,1997,1354.0,05C063,0.0,0.0,97.0,0.0,97.0,0.0,0.0,0.0,living
3654,โฉนด,25494,1619,4365.0,05C064,0.0,1.0,18.0,0.0,118.0,0.0,0.0,0.0,living
3655,โฉนด,8671,1620,6149.0,05C065,0.0,0.0,36.2,0.0,36.2,0.0,0.0,0.0,living
3656,โฉนด,10351,2009,1451.0,05C066,0.0,1.0,5.3,0.0,105.3,0.0,0.0,0.0,living
3657,โฉนด,10350,2010,1450.0,05C067,0.0,1.0,6.4,0.0,106.4,0.0,0.0,0.0,living
3658,โฉนด,10349,-,-,05C068,0.0,1.0,7.6,0.0,107.6,0.0,0.0,0.0,living
3659,โฉนด,10348,2012,1448.0,05C069,0.0,1.0,14.2,0.0,114.2,0.0,0.0,0.0,living
3660,โฉนด,10347,2013,1447.0,05C070,0.0,0.0,67.2,0.0,67.2,0.0,0.0,0.0,living
3661,โฉนด,19451,2014,4168.0,05C071,0.0,0.0,29.5,0.0,29.5,0.0,0.0,0.0,living
3662,โฉนด,10360,2020,1456.0,05C072,0.0,1.0,7.0,0.0,107.0,0.0,0.0,0.0,living
3663,โฉนด,10361,2021,1455.0,05C073,0.0,1.0,4.0,0.0,104.0,0.0,0.0,0.0,living
3664,โฉนด,10362,2022,1454.0,05C074,0.0,1.0,8.4,0.0,108.4,0.0,0.0,0.0,living
3665,โฉนด,10363,2023,1453.0,05C075,0.0,1.0,11.7,0.0,111.7,0.0,0.0,0.0,living
3666,โฉนด,10367,2027,1462.0,05C076,0.0,1.0,21.1,0.0,121.1,0.0,0.0,0.0,living
3667,โฉนด,10366,2026,1461.0,05C077,0.0,0.0,89.2,0.0,89.2,0.0,0.0,0.0,living
3668,โฉนด,10365,2025,6298.0,05C078,0.0,1.0,18.2,0.0,0.0,118.2,0.0,0.0,other
3669,โฉนด,10364,2024,1459.0,05C079,0.0,1.0,16.8,0.0,116.8,0.0,0.0,0.0,living
3670,โฉนด,10981,2031,1562.0,05C080,0.0,1.0,3.5,0.0,0.0,0.0,103.5,0.0,wasteland
3671,โฉนด,10980,2032,1561.0,05C081,0.0,0.0,99.3,0.0,0.0,0.0,99.3,0.0,wasteland
3672,โฉนด,10979,2033,1560.0,05C082,0.0,1.0,7.6,0.0,0.0,0.0,107.6,0.0,wasteland
3673,โฉนด,10976,2037,6469.0,05C083,0.0,1.0,8.4,0.0,108.4,0.0,0.0,0.0,living
3674,โฉนด,10977,2036,1558.0,05C084,0.0,0.0,88.0,0.0,0.0,108.4,0.0,0.0,other
3675,โฉนด,1816,2034,2.0,05C085,2.0,0.0,23.3,0.0,0.0,0.0,823.3,0.0,wasteland
3676,โฉนด,10983,2035,1564.0,05C085/001,0.0,0.0,89.9,0.0,89.9,0.0,0.0,0.0,living
3677,โฉนด,18881,1604,4088.0,05C088,0.0,1.0,52.0,0.0,152.0,0.0,0.0,0.0,living
3678,โฉนด,18780,1603,4087.0,05C089,0.0,1.0,35.0,0.0,135.0,0.0,0.0,0.0,living
3679,โฉนด,18879,1602,4086.0,05C090,0.0,1.0,12.0,0.0,112.0,0.0,0.0,0.0,living
3680,โฉนด,18878,1601,4085.0,05C091,0.0,1.0,13.0,0.0,113.0,0.0,0.0,0.0,living
3681,โฉนด,18882,1989,4089.0,05C092,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,agriculture
3682,โฉนด,18883,1606,6299.0,05C093,0.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,agriculture
3683,โฉนด,18884,1607,6300.0,05C094,0.0,0.0,99.0,0.0,99.0,0.0,0.0,0.0,living
3684,โฉนด,18885,1608,4092.0,05C095,0.0,1.0,2.0,102.0,0.0,0.0,0.0,0.0,agriculture
3685,โฉนด,8737,1988,1338.0,05C096,0.0,1.0,16.0,0.0,0.0,116.0,0.0,0.0,other
3686,โฉนด,10403,1990,1489.0,05C097,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3687,โฉนด,10404,1991,1490.0,05C097/001,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3688,โฉนด,10405,1992,1491.0,05C097/002,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3689,โฉนด,10406,1993,1492.0,05C097/003,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3690,โฉนด,10407,1994,1493.0,05C097/004,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
3691,โฉนด,8738,1987,6513.0,05C098,0.0,1.0,4.0,0.0,104.0,0.0,0.0,0.0,living
3692,โฉนด,8664,2005,6510.0,05C099,0.0,1.0,8.0,0.0,108.0,0.0,0.0,0.0,living
3693,โฉนด,8668,2004,6512.0,05C100,0.0,1.0,16.0,0.0,116.0,0.0,0.0,0.0,living
3694,โฉนด,8669,2003,1333.0,05C101,0.0,1.0,13.0,0.0,0.0,0.0,113.0,0.0,wasteland
3695,โฉนด,8670,2002,1334.0,05C102,0.0,1.0,11.0,0.0,111.0,0.0,0.0,0.0,living
3696,โฉนด,8667,1986,1331.0,05C103,0.0,1.0,12.0,0.0,111.0,0.0,0.0,0.0,living
3697,โฉนด,10354,2006,1464.0,05C104,0.0,0.0,99.4,0.0,99.4,0.0,0.0,0.0,living
3698,โฉนด,10353,2007,1465.0,05C105,0.0,0.0,92.5,0.0,92.5,0.0,0.0,0.0,living
3699,โฉนด,10352,2008,1452.0,05C106,0.0,1.0,4.2,0.0,104.2,0.0,0.0,0.0,living
3700,โฉนด,10781,1977,1544.0,05C107,0.0,0.0,96.2,0.0,96.2,0.0,0.0,0.0,living
3701,โฉนด,10782,1978,1545.0,05C108,0.0,0.0,99.0,0.0,99.0,0.0,0.0,0.0,living
3702,โฉนด,8739,1979,6515.0,05C109,0.0,1.0,39.0,0.0,139.0,0.0,0.0,0.0,living
3703,โฉนด,10780,1976,1543.0,05C110,0.0,1.0,30.7,0.0,130.7,0.0,0.0,0.0,living
3704,โฉนด,10784,1983,1547.0,05C111,0.0,1.0,6.5,0.0,106.5,0.0,0.0,0.0,living
3705,โฉนด,10783,1982,1546.0,05C112,0.0,0.0,96.5,0.0,96.5,0.0,0.0,0.0,living
3706,โฉนด,10355,1981,1467.0,05C113,0.0,1.0,17.5,0.0,117.5,0.0,0.0,0.0,living
3707,โฉนด,10356,1980,1468.0,05C114,0.0,0.0,91.3,0.0,75.3,16.0,0.0,0.0,living
3708,โฉนด,10357,2016,1466.0,05C115,0.0,1.0,4.6,0.0,0.0,0.0,104.6,0.0,wasteland
3709,โฉนด,10358,2018,1458.0,05C116,0.0,0.0,68.6,0.0,0.0,0.0,68.6,0.0,wasteland
3710,โฉนด,-,-,-,05C117,0.0,0.0,89.3,0.0,89.3,0.0,0.0,0.0,living
3711,โฉนด,10779,1975,1542.0,05C118,0.0,1.0,74.9,0.0,174.9,0.0,0.0,0.0,living
3712,โฉนด,10771,1967,1535.0,05C119,0.0,1.0,2.9,0.0,102.9,0.0,0.0,0.0,living
3713,โฉนด,10765,1966,1533.0,05C120,0.0,1.0,29.6,0.0,129.6,0.0,0.0,0.0,living
3714,โฉนด,10759,1957,1548.0,05C121,0.0,1.0,7.6,0.0,107.6,0.0,0.0,0.0,living
3715,โฉนด,24287,1465,4318.0,05C122,0.0,0.0,10.9,0.0,10.9,0.0,0.0,0.0,living
3716,โฉนด,10752,1956,1516.0,05C123,0.0,1.0,42.9,0.0,142.9,0.0,0.0,0.0,living
3717,โฉนด,10368,2028,6056.0,05C124,0.0,0.0,98.1,0.0,98.1,0.0,0.0,0.0,living
3718,โฉนด,10778,1974,1541.0,05C125,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,wasteland
3719,โฉนด,10772,1968,6214.0,05C126,0.0,0.0,90.1,0.0,90.1,0.0,0.0,0.0,living
3720,โฉนด,10766,1964,1534.0,05C127,0.0,0.0,95.1,0.0,95.1,0.0,0.0,0.0,living
3721,โฉนด,10767,1963,1528.0,05C127/001,0.0,1.0,3.3,0.0,103.3,0.0,0.0,0.0,living
3722,โฉนด,10760,1958,1523.0,05C128,0.0,1.0,2.7,0.0,102.7,0.0,0.0,0.0,living
3723,โฉนด,10761,2102,1524.0,05C129,0.0,0.0,98.8,0.0,98.8,0.0,0.0,0.0,living
3724,โฉนด,10753,1955,1517.0,05C130,0.0,1.0,12.6,0.0,112.6,0.0,0.0,0.0,living
3725,โฉนด,10754,1954,1518.0,05C131,0.0,0.0,99.6,0.0,99.6,0.0,0.0,0.0,living
3726,โฉนด,10982,2030,1563.0,05C132,0.0,1.0,16.9,0.0,0.0,0.0,116.9,0.0,wasteland
3727,โฉนด,10777,1973,1540.0,05C133,0.0,2.0,0.0,0.0,0.0,0.0,200.0,0.0,wasteland
3728,โฉนด,10773,1969,1537.0,05C134,0.0,1.0,2.3,0.0,102.3,0.0,0.0,0.0,living
3729,โฉนด,10768,1962,1529.0,05C135,0.0,1.0,11.5,0.0,111.5,0.0,0.0,0.0,living
3730,โฉนด,10762,2103,1525.0,05C136,0.0,1.0,4.2,0.0,104.2,0.0,0.0,0.0,living
3731,โฉนด,10755,1953,1519.0,05C137,0.0,0.0,97.6,0.0,97.6,0.0,0.0,0.0,living
3732,โฉนด,10774,1970,1538.0,05C139,0.0,1.0,1.9,0.0,101.9,0.0,0.0,0.0,living
3733,โฉนด,10775,1971,1539.0,05C140,0.0,1.0,1.4,0.0,101.4,0.0,0.0,0.0,living
3734,โฉนด,10769,1961,1530.0,05C141,0.0,1.0,4.9,0.0,104.9,0.0,0.0,0.0,living
3735,โฉนด,10763,2104,1526.0,05C142,0.0,1.0,1.2,0.0,101.2,0.0,0.0,0.0,living
3736,โฉนด,10756,1952,1520.0,05C143,0.0,0.0,98.4,0.0,98.4,0.0,0.0,0.0,living
3737,โฉนด,10763,1951,1521.0,05C144,0.0,1.0,3.2,0.0,103.2,0.0,0.0,0.0,living
3738,โฉนด,10776,1972,1532.0,05C145,0.0,1.0,1.6,0.0,101.6,0.0,0.0,0.0,living
3739,โฉนด,10770,1960,1531.0,05C146,0.0,1.0,4.2,0.0,104.2,0.0,0.0,0.0,living
3740,โฉนด,10764,1959,1527.0,05C147,0.0,0.0,99.1,0.0,99.1,0.0,0.0,0.0,living
3741,โฉนด,10758,1950,1522.0,05C148,0.0,1.0,13.9,0.0,113.9,0.0,0.0,0.0,living
3742,โฉนด,10751,2017,1550.0,05C149,0.0,0.0,43.2,0.0,43.2,0.0,0.0,0.0,living
3743,โฉนด,10750,1985,1549.0,05C150,0.0,0.0,4.1,0.0,4.1,0.0,0.0,0.0,living
3744,โฉนด,1186,1893,57.0,05C156,0.0,1.0,48.0,0.0,148.0,0.0,0.0,0.0,living
3745,โฉนด,2212,1898,58.0,05C160,0.0,1.0,72.4,0.0,172.4,0.0,0.0,0.0,living
3746,โฉนด,128172,2156,13326.0,05C160/001,0.0,1.0,62.0,0.0,162.0,0.0,0.0,0.0,living
3747,โฉนด,128169,2153,13323.0,05C160/002,0.0,1.0,62.0,0.0,0.0,0.0,162.0,0.0,wasteland
3748,โฉนด,128168,2152,13322.0,05C160/003,0.0,1.0,62.0,0.0,0.0,0.0,162.0,0.0,wasteland
3749,โฉนด,128170,2154,13324.0,05C160/004,0.0,1.0,62.0,0.0,162.0,0.0,0.0,0.0,living
3750,โฉนด,128167,2151,13321.0,05C160/005,0.0,1.0,62.0,162.0,0.0,0.0,0.0,0.0,agriculture
3751,โฉนด,128171,2155,13325.0,05C160/006,0.0,1.0,62.0,0.0,162.0,0.0,0.0,0.0,living
3752,โฉนด,128166,2150,13320.0,05C160/007,0.0,1.0,62.0,0.0,0.0,0.0,162.0,0.0,wasteland
3753,โฉนด,128165,2149,13319.0,05C160/008,0.0,1.0,62.3,0.0,0.0,0.0,162.3,0.0,wasteland
3754,โฉนด,2745,753,1265.0,05D001,12.0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,unknown
3755,โฉนด,2335,1690,1249.0,05D002,0.0,0.0,66.6,0.0,0.0,0.0,66.6,0.0,wasteland
3756,โฉนด,138648,2789,6205.0,05D002/001,0.0,0.0,66.7,0.0,0.0,0.0,0.0,66.7,misc
3757,โฉนด,1904,760,1252.0,05D003,0.0,1.0,35.3,0.0,135.5,0.0,0.0,0.0,living
3758,โฉนด,1877,761,1251.0,05D004,0.0,0.0,38.3,0.0,38.3,0.0,0.0,0.0,living
3759,โฉนด,1288,1691,1250.0,05D005,0.0,3.0,25.0,0.0,325.0,0.0,0.0,0.0,living
3760,โฉนด,1156,1692,1256.0,05D006,0.0,0.0,75.4,0.0,75.4,0.0,0.0,0.0,living
3761,โฉนด,1024,1693,1257.0,05D007,0.0,1.0,69.7,0.0,0.0,0.0,169.7,0.0,wasteland
3762,โฉนด,995,762,1253.0,05D008,0.0,2.0,20.9,0.0,0.0,220.9,0.0,0.0,other
3763,โฉนด,1044,763,1254.0,05D009,0.0,1.0,59.7,0.0,0.0,159.7,0.0,0.0,other
3764,โฉนด,1789,778,1668.0,05D010,0.0,0.0,59.3,0.0,59.3,0.0,0.0,0.0,living
3765,โฉนด,78829,28,4540.0,05D010/001,0.0,0.0,52.6,0.0,52.6,0.0,0.0,0.0,living
3766,โฉนด,996,764,1255.0,05D011,0.0,3.0,26.9,0.0,326.9,0.0,0.0,0.0,living
3767,โฉนด,1182,765,1266.0,05D012,0.0,0.0,59.6,0.0,59.6,0.0,0.0,0.0,living
3768,โฉนด,85198,17,4719.0,05D012/001,0.0,0.0,56.2,0.0,56.2,0.0,0.0,0.0,living
3769,โฉนด,85197,16,4718.0,05D012/002,0.0,0.0,49.6,0.0,49.6,0.0,0.0,0.0,living
3770,โฉนด,1018,766,1258.0,05D013,0.0,3.0,98.4,0.0,398.4,0.0,0.0,0.0,living
3771,โฉนด,1027,767,1261.0,05D014,0.0,0.0,49.5,0.0,49.5,0.0,0.0,0.0,living
3772,โฉนด,79245,9,4541.0,05D014/001,0.0,0.0,69.5,0.0,0.0,69.5,0.0,0.0,other
3773,โฉนด,1025,769,1259.0,05D015,0.0,1.0,51.6,0.0,151.6,0.0,0.0,0.0,living
3774,โฉนด,2549,771,1834.0,05D016,0.0,1.0,5.0,0.0,105.0,0.0,0.0,0.0,living
3775,โฉนด,8101,772,2315.0,05D017,0.0,1.0,20.4,0.0,120.4,0.0,0.0,0.0,living
3776,โฉนด,1026,774,1260.0,05D018,0.0,0.0,55.6,0.0,0.0,55.6,0.0,0.0,other
3777,โฉนด,11536,773,3612.0,05D018/001,0.0,0.0,55.5,0.0,55.5,0.0,0.0,0.0,living
3778,โฉนด,9349,758,477.0,05D019,0.0,2.0,40.0,0.0,240.0,0.0,0.0,0.0,living
3779,โฉนด,10584,757,467.0,05D020,0.0,2.0,54.0,0.0,254.0,0.0,0.0,0.0,living
3780,โฉนด,15975,770,617.0,05D023,0.0,0.0,92.4,0.0,92.4,0.0,0.0,0.0,living
3781,โฉนด,67716,909,2973.0,05D023/001,0.0,0.0,37.7,0.0,37.7,0.0,0.0,0.0,living
3782,โฉนด,67717,910,2974.0,05D023/002,0.0,0.0,34.4,0.0,34.4,0.0,0.0,0.0,living
3783,โฉนด,67718,911,2975.0,05D023/003,0.0,0.0,35.6,0.0,35.6,0.0,0.0,0.0,living
3784,โฉนด,67719,912,2976.0,05D023/004,0.0,0.0,35.2,0.0,35.2,0.0,0.0,0.0,living
3785,โฉนด,67720,913,2977.0,05D023/005,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,living
3786,โฉนด,67721,907,2978.0,05D023/006,0.0,0.0,34.5,0.0,34.5,0.0,0.0,0.0,living
3787,โฉนด,67722,914,2979.0,05D023/007,0.0,0.0,37.4,0.0,37.4,0.0,0.0,0.0,living
3788,โฉนด,67723,915,2980.0,05D023/008,0.0,0.0,34.1,0.0,34.1,0.0,0.0,0.0,living
3789,โฉนด,67724,916,5903.0,05D023/009,0.0,0.0,33.6,0.0,33.6,0.0,0.0,0.0,living
3790,โฉนด,67725,917,2982.0,05D023/010,0.0,0.0,33.6,0.0,33.6,0.0,0.0,0.0,living
3791,โฉนด,67726,908,2983.0,05D023/011,0.0,0.0,33.2,0.0,33.2,0.0,0.0,0.0,living
3792,โฉนด,67727,909,2984.0,05D023/012,0.0,0.0,34.5,0.0,34.5,0.0,0.0,0.0,living
3793,โฉนด,67728,918,2985.0,05D023/013,0.0,0.0,41.8,0.0,41.8,0.0,0.0,0.0,living
3794,โฉนด,67729,919,2986.0,05D023/014,0.0,0.0,37.2,0.0,37.2,0.0,0.0,0.0,living
3795,โฉนด,67730,920,2987.0,05D023/015,0.0,0.0,36.7,0.0,36.7,0.0,0.0,0.0,living
3796,โฉนด,67731,910,2988.0,05D023/016,0.0,0.0,34.6,0.0,34.6,0.0,0.0,0.0,living
3797,โฉนด,67732,911,2989.0,05D023/017,0.0,0.0,37.8,0.0,37.8,0.0,0.0,0.0,living
3798,โฉนด,67733,912,2990.0,05D023/018,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,living
3799,โฉนด,29232,564,742.0,05D024,0.0,0.0,39.9,0.0,39.9,0.0,0.0,0.0,living
3800,โฉนด,68674,921,4309.0,05D024/001,0.0,0.0,62.1,0.0,62.1,0.0,0.0,0.0,living
3801,โฉนด,68675,913,4310.0,05D024/002,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,living
3802,โฉนด,68676,914,4311.0,05D024/003,0.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,living
3803,โฉนด,125388,782,5343.0,05D024/004,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,living
3804,โฉนด,50834,22,1024.0,05D025,0.0,2.0,92.4,0.0,292.4,0.0,0.0,0.0,living
3805,โฉนด,84747,14,4610.0,05D026,1.0,0.0,3.5,0.0,403.5,0.0,0.0,0.0,living
3806,โฉนด,46354,759,3857.0,05D030,0.0,0.0,27.1,0.0,27.1,0.0,0.0,0.0,living
3807,โฉนด,98816,26,4949.0,05D030/001,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,living
3808,โฉนด,1201,1700,1248.0,05E001,0.0,0.0,47.8,0.0,0.0,0.0,0.0,47.8,misc
3809,โฉนด,1374,1701,1247.0,05E002,0.0,1.0,15.4,0.0,0.0,115.4,0.0,0.0,other
3810,โฉนด,1335,1702,1267.0,05E003,0.0,0.0,52.7,0.0,0.0,0.0,0.0,52.7,misc
3811,โฉนด,1196,1704,1246.0,05E005,0.0,0.0,27.7,0.0,0.0,0.0,0.0,27.7,misc
3812,โฉนด,81239,2692,4505.0,05E005/001,0.0,0.0,27.4,0.0,27.4,0.0,0.0,0.0,living
3813,โฉนด,76921,2690,4500.0,05E005/002,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,living
3814,โฉนด,76922,2691,4501.0,05E005/003,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,living
3815,โฉนด,81211,2698,4605.0,05E005/004,0.0,0.0,1.4,0.0,1.4,0.0,0.0,0.0,living
3816,โฉนด,81212,2699,4606.0,05E005/005,0.0,0.0,25.9,0.0,25.9,0.0,0.0,0.0,living
3817,โฉนด,81213,2696,4603.0,05E005/006,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,living
3818,โฉนด,81214,2697,4604.0,05E005/007,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,misc
3819,โฉนด,81238,2689,4499.0,05E005/008,0.0,0.0,30.3,0.0,30.3,0.0,0.0,0.0,living
3820,โฉนด,10562,1703,2446.0,05E005/009,0.0,0.0,25.6,0.0,25.6,0.0,0.0,0.0,living
3821,โฉนด,2864,1705,1946.0,05E006,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,living
3822,โฉนด,80055,2108,4567.0,05E006/001,0.0,0.0,34.6,0.0,34.6,0.0,0.0,0.0,living
3823,โฉนด,80054,2107,4566.0,05E006/002,0.0,0.0,31.1,0.0,0.0,0.0,0.0,31.1,misc
3824,โฉนด,80053,2106,4565.0,05E006/003,0.0,0.0,31.8,0.0,0.0,0.0,0.0,31.8,misc
3825,โฉนด,2362,1707,1787.0,05E006/004,0.0,0.0,31.7,0.0,0.0,0.0,0.0,31.7,misc
3826,โฉนด,1276,1706,1245.0,05E006/005,0.0,0.0,53.5,0.0,0.0,0.0,0.0,53.5,misc
3827,โฉนด,1291,1726,1244.0,05E008,0.0,0.0,82.3,0.0,82.3,0.0,0.0,0.0,living
3828,โฉนด,1304,1727,1242.0,05E009,0.0,0.0,79.1,0.0,79.1,0.0,0.0,0.0,living
3829,โฉนด,993,1728,1241.0,05E010,0.0,0.0,92.4,0.0,92.4,0.0,0.0,0.0,living
3830,โฉนด,1071,1729,1240.0,05E011,0.0,0.0,80.8,0.0,80.8,0.0,0.0,0.0,living
3831,โฉนด,994,1730,1239.0,05E012,0.0,1.0,16.4,0.0,116.4,0.0,0.0,0.0,living
3832,โฉนด,1157,1731,1238.0,05E013,0.0,0.0,67.3,0.0,67.3,0.0,0.0,0.0,living
3833,โฉนด,96096,96,4915.0,05E013/001,0.0,0.0,27.5,0.0,27.5,0.0,0.0,0.0,living
3834,โฉนด,140546,2792,6321.0,05E013/002,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,living
3835,โฉนด,140545,2791,6320.0,05E013/003,0.0,0.0,21.8,0.0,21.8,0.0,0.0,0.0,living
3836,โฉนด,1034,1732,1237.0,05E014,0.0,0.0,66.8,0.0,0.0,66.8,0.0,0.0,other
3837,โฉนด,2612,1650,1843.0,05E015,0.0,0.0,27.5,0.0,0.0,27.5,0.0,0.0,other
3838,โฉนด,1218,1735,1728.0,05E016,0.0,0.0,18.6,0.0,0.0,18.6,0.0,0.0,other
3839,โฉนด,999,1739,1236.0,05E017,0.0,0.0,99.6,0.0,0.0,0.0,0.0,99.6,misc
3840,โฉนด,18700,1736,3027.0,05E017/001,0.0,0.0,48.5,0.0,0.0,0.0,0.0,48.5,misc
3841,โฉนด,990,1740,1235.0,05E018,0.0,1.0,63.7,0.0,148.2,15.5,0.0,0.0,living
3842,โฉนด,1292,231,1664.0,05E019,12.0,2.0,22.5,5022.5,0.0,0.0,0.0,0.0,agriculture
3843,โฉนด,2361,1699,1786.0,05E020,0.0,0.0,76.7,0.0,76.7,0.0,0.0,0.0,living
3844,โฉนด,108987,1790,5037.0,05E020/001,0.0,0.0,52.1,0.0,52.1,0.0,0.0,0.0,living
3845,โฉนด,108986,1789,5036.0,05E020/002,0.0,0.0,54.8,0.0,54.8,0.0,0.0,0.0,living
3846,โฉนด,108985,1788,5035.0,05E020/003,0.0,0.0,33.5,0.0,0.0,33.5,0.0,0.0,other
3847,โฉนด,2365,1698,1790.0,05E021,0.0,1.0,64.1,0.0,0.0,164.1,0.0,0.0,other
3848,โฉนด,12579,1696,2584.0,05E022,0.0,0.0,79.5,0.0,79.5,0.0,0.0,0.0,living
3849,โฉนด,2371,1697,1796.0,05E023,0.0,0.0,79.2,0.0,79.2,0.0,0.0,0.0,living
3850,โฉนด,2372,1695,1797.0,05E024,0.0,1.0,51.9,0.0,151.9,0.0,0.0,0.0,living
